,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 저장 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,09-09,09-05,09-02,08-29,08-26,08-22,08-19,08-15,08-12,08-08,08-05,08-01,07-29,07-25,07-22,07-18,07-15,07-08,07-01,06-24,06-17,06-10,06-03,05-27,05-20,05-13,05-06,04-29,04-22,04-15,04-08,04-01,03-25,03-18,03-11,03-04,02-26,02-19,02-12,02-05,01-29,01-22,01-15,01-09
-----,기본,서울숲카페,https://m.place.naver.com/restaurant/1508243090/home?entry=plt,5to7,,2024-01-09 17:29:55,"96,000+","95,000+","94,000+","93,000+","92,000+","91,000+","90,000+","88,000+","88,000+","88,000+","87,000+","87,000+","86,000+","86,000+","85,000+","85,000+","84,000+","82,000+","81,000+","78,000+","78,000+","78,000+","77,000+","76,000+","75,000+","74,000+","73,000+","72,000+","71,000+","70,000+","68,000+","67,000+","65,000+","64,000+","63,000+","62,000+","61,000+","60,000+","58,000+","56,000+","55,000+","52,000+","48,000+","47,000+"
,,,,,,,블 1790개,블 1772개,"블 1,752개","블 1,732개","블 1,731개","블 1,717개","블 1,702개","블 1,681개","블 1,667개","블 1,648개",블 1637개,"블 1,633개",블 1622개,"블 1,595개","블 1,586개","블 1,561개","블 1,548개","블 1,508개","블 1,446개",블 1409개,"블 1,408개","블 1,406개","블 1,383개","블 1,330개","블 1,281개","블 1,179개","블 1,145개","블 1,111개","블 1,078개","블 1,019개",블 956개,블 903개,블 894개,블 878개,블 872개,블 865개,블 860개,블 850개,블 839개,블 831개,블 826개,블 815개,블 811개,블 788개
,,,,,,,방 1756개,방 1755개,"방 1,754개","방 1,749개","방 1,748개","방 1,747개","방 1,746개","방 1,742개","방 1,741개","방 1,736개",방 1735개,"방 1,730개",방 1726개,"방 1,723개","방 1,723개","방 1,719개","방 1,718개","방 1,716개","방 1,716개",방 1713개,"방 1,704개","방 1,704개","방 1,703개","방 1,700개","방 1,698개","방 1,696개","방 1,691개","방 1,685개","방 1,678개","방 1,676개","방 1,670개",방 1661개,"방 1,655개","방 1,655개","방 1,654개","방 1,643개","방 1,635개","방 1,625개","방 1,614개","방 1,608개","방 1,603개","방 1,593개","방 1,584개","방 1,583개"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 저장 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,09-09,09-05,09-02,08-29,08-26,08-22,08-19,08-15,08-12,08-08,08-05,08-01,07-29,07-25,07-22,07-18,07-15,07-08,07-01,06-24,06-17,06-10,06-03,05-27,05-20,05-13,05-06,04-29,04-22,04-15,04-08,04-01,03-25,03-18,03-11,03-04,02-26,02-19,02-12,02-05,01-29,01-22,01-15,01-09
-----,기본,성수카페,https://m.place.naver.com/restaurant/1508243090/home?entry=plt,5to7,,2024-01-09 17:29:50,"96,000+","95,000+","94,000+","93,000+","92,000+","91,000+","90,000+","88,000+","88,000+","88,000+","87,000+","87,000+","86,000+","86,000+","85,000+","85,000+","84,000+","82,000+","81,000+","78,000+","78,000+","78,000+","77,000+","76,000+","75,000+","74,000+","73,000+","72,000+","71,000+","70,000+","68,000+","67,000+","65,000+","64,000+","63,000+","62,000+","61,000+","60,000+","58,000+","56,000+","55,000+","52,000+","48,000+","47,000+"
,,,,,,,"블 1,781개","블 1,763개","블 1,745개","블 1,731개","블 1,732개","블 1,711개","블 1,694개","블 1,676개","블 1,656개","블 1,645개","블 1,636개","블 1,632개","블 1,605개","블 1,590개","블 1,573개","블 1,559개","블 1,542개","블 1,508개","블 1,446개","블 1,409개","블 1,408개","블 1,406개","블 1,383개","블 1,330개","블 1,281개","블 1,179개","블 1,145개","블 1,111개","블 1,078개","블 1,019개",블 956개,블 903개,블 893개,블 878개,블 872개,블 865개,블 860개,블 850개,블 839개,블 831개,블 826개,블 815개,블 811개,블 788개
,,,,,,,"방 1,756개","방 1,755개","방 1,754개","방 1,749개","방 1,748개","방 1,747개","방 1,746개","방 1,742개","방 1,741개","방 1,736개","방 1,735개","방 1,730개","방 1,726개","방 1,723개","방 1,723개","방 1,719개","방 1,718개","방 1,716개","방 1,716개","방 1,713개","방 1,704개","방 1,704개","방 1,703개","방 1,700개","방 1,698개","방 1,696개","방 1,691개","방 1,685개","방 1,678개","방 1,676개","방 1,670개",방 1661개,"방 1,655개","방 1,655개","방 1,654개","방 1,643개","방 1,635개","방 1,625개","방 1,614개","방 1,608개","방 1,603개","방 1,593개","방 1,584개","방 1,583개"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 저장 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,09-09,09-05,09-02,08-29,08-26,08-22,08-19,08-15,08-12,08-08,08-05,08-01,07-29,07-25,07-22,07-18,07-15,07-08,07-01,06-24,06-17,06-10,06-03,05-27,05-20,05-13,05-06,04-29,04-22,04-15,04-08,04-01,03-25,03-18,03-11,03-04,02-26,02-19,02-12,02-05,01-29,01-22,01-15,01-09
-----,기본,서울숲카페,https://m.place.naver.com/restaurant/1712521730/home?entry=plt,구욱희씨 서울숲 본점,,2024-01-09 17:28:51,"58,000+","57,000+","57,000+","56,000+","55,000+","54,000+","53,000+","52,000+","51,000+","51,000+","51,000+","51,000+","51,000+","50,000+","50,000+","50,000+","49,000+","47,000+","47,000+","45,000+","45,000+","44,000+","44,000+","43,000+","43,000+","42,000+","41,000+","40,000+","40,000+","39,000+","37,000+","35,000+","35,000+","35,000+","35,000+","34,000+","34,000+","34,000+","34,000+","33,000+","33,000+","33,000+","33,000+","33,000+"
,,,,,,,블 1844개,블 1823개,"블 1,804개","블 1,782개","블 1,771개","블 1,747개","블 1,727개","블 1,726개","블 1,712개","블 1,688개",블 1672개,"블 1,670개",블 1649개,"블 1,623개","블 1,623개","블 1,606개","블 1,592개","블 1,556개","블 1,521개",블 1483개,"블 1,479개","블 1,469개","블 1,465개","블 1,457개","블 1,448개","블 1,430개","블 1,423개","블 1,413개","블 1,399개","블 1,390개","블 1,372개",블 1357개,"블 1,348개","블 1,325개","블 1,307개","블 1,289개","블 1,281개","블 1,280개","블 1,278개","블 1,270개","블 1,259개","블 1,250개","블 1,240개","블 1,194개"
,,,,,,,방 2124개,방 2123개,"방 2,123개","방 2,120개","방 2,119개","방 2,116개","방 2,112개","방 2,107개","방 2,104개","방 2,101개",방 2099개,"방 2,092개",방 2091개,"방 2,091개","방 2,090개","방 2,085개","방 2,084개","방 2,083개","방 2,082개",방 2076개,"방 2,074개","방 2,069개","방 2,059개","방 2,037개","방 2,029개","방 2,010개","방 1,996개","방 1,980개","방 1,959개","방 1,947개","방 1,918개",방 1911개,"방 1,902개","방 1,892개","방 1,884개","방 1,865개","방 1,837개","방 1,826개","방 1,818개","방 1,810개","방 1,794개","방 1,786개","방 1,778개","방 1,772개"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 저장 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,09-09,09-05,09-02,08-29,08-26,08-22,08-19,08-15,08-12,08-08,08-05,08-01,07-29,07-25,07-22,07-18,07-15,07-08,07-01,06-24,06-17,06-10,06-03,05-27,05-20,05-13,05-06,04-29,04-22,04-15,04-08,04-01,03-25,03-18,03-11,03-04,02-26,02-19,02-12,02-05,01-29,01-22,01-15,01-09
-----,기본,성수카페,https://m.place.naver.com/restaurant/1712521730/home?entry=plt,구욱희씨 서울숲 본점,,2024-01-09 17:28:33,"58,000+","57,000+","57,000+","56,000+","55,000+","54,000+","53,000+","52,000+","51,000+","51,000+","51,000+","51,000+","51,000+","50,000+","50,000+","50,000+","49,000+","47,000+","47,000+","45,000+","45,000+","44,000+","44,000+","43,000+","43,000+","42,000+","41,000+","40,000+","40,000+","39,000+","37,000+","35,000+","35,000+","35,000+","35,000+","34,000+","34,000+","34,000+","34,000+","33,000+","33,000+","33,000+","33,000+","33,000+"
,,,,,,,"블 1,846개","블 1,819개","블 1,800개","블 1,772개","블 1,768개","블 1,739개","블 1,725개","블 1,725개","블 1,702개","블 1,679개","블 1,670개","블 1,663개","블 1,643개","블 1,625개","블 1,615개","블 1,606개","블 1,589개","블 1,556개","블 1,521개","블 1,483개","블 1,479개","블 1,469개","블 1,465개","블 1,457개","블 1,448개","블 1,430개","블 1,423개","블 1,413개","블 1,399개","블 1,390개","블 1,372개",블 1357개,"블 1,341개","블 1,325개","블 1,307개","블 1,289개","블 1,281개","블 1,280개","블 1,278개","블 1,270개","블 1,259개","블 1,250개","블 1,240개","블 1,194개"
,,,,,,,"방 2,124개","방 2,123개","방 2,123개","방 2,120개","방 2,119개","방 2,116개","방 2,112개","방 2,107개","방 2,104개","방 2,101개","방 2,099개","방 2,092개","방 2,091개","방 2,091개","방 2,090개","방 2,085개","방 2,084개","방 2,083개","방 2,082개","방 2,076개","방 2,074개","방 2,069개","방 2,059개","방 2,037개","방 2,029개","방 2,010개","방 1,996개","방 1,980개","방 1,959개","방 1,947개","방 1,918개",방 1911개,"방 1,902개","방 1,892개","방 1,884개","방 1,865개","방 1,837개","방 1,826개","방 1,818개","방 1,810개","방 1,794개","방 1,786개","방 1,778개","방 1,772개"
